"","ID","Item"
"12852",512,"Bayesian Techniques"
"12853",512,"Collaborative Filtering"
"12854",512,"Data Visualization"
"12855",512,"Decision Trees"
"12856",512,"Ensemble Methods"
"12857",512,"Lift Analysis"
"12858",512,"Logistic Regression"
"12859",512,"Natural Language Processing"
"12860",512,"Random Forests"
"12861",512,"Recommender Systems"
"12862",512,"Simulation"
"12863",512,"Text Analytics"
"12864",512,"Time Series Analysis"
"12865",513,"Data Scientist"
"12866",513,"Python"
"12867",513,"Blogs"
"12868",513,"Online courses"
"12869",513,"Personal Projects"
"12870",513,"Stack Overflow Q&A"
"12871",513,"Textbook"
"12872",513,"Natural Language Processing"
"12873",513,"Outlier detection (e.g. Fraud detection)"
"12874",513,"Supervised Machine Learning (Tabular Data)"
"12875",513,"Unsupervised Learning"
"12876",513,"Decision Trees - Random Forests"
"12877",513,"Logistic Regression"
"12878",513,"Support Vector Machines (SVMs)"
"12879",513,"Decision Trees"
"12880",513,"Regression/Logistic Regression"
"12881",513,"SVMs"
"12882",513,"Amazon Web services"
"12883",513,"C/C++"
"12884",513,"Jupyter notebooks"
"12885",513,"Python"
"12886",513,"SQL"
"12887",513,"Tableau"
"12888",513,"Unix shell / awk"
"12889",513,"A/B Testing"
"12890",513,"Cross-Validation"
"12891",513,"Data Visualization"
"12892",513,"Decision Trees"
"12893",513,"Logistic Regression"
"12894",513,"Random Forests"
"12895",513,"Segmentation"
"12896",513,"SVMs"
"12897",513,"Time Series Analysis"
"12898",514,"Engineer"
"12899",514,"Python"
"12900",514,"Conferences"
"12901",514,"Logistic Regression"
"12902",515,"Other"
"12903",515,"Scala"
"12904",515,"Online courses"
"12905",515,"Natural Language Processing"
"12906",515,"Supervised Machine Learning (Tabular Data)"
"12907",515,"Decision Trees - Gradient Boosted Machines"
"12908",515,"Decision Trees - Random Forests"
"12909",515,"Ensemble Methods"
"12910",515,"Neural Networks - CNNs"
"12911",515,"Support Vector Machines (SVMs)"
"12912",515,"Decision Trees"
"12913",515,"Ensemble Methods"
"12914",515,"Neural Networks"
"12915",515,"Random Forests"
"12916",515,"Regression/Logistic Regression"
"12917",515,"SVMs"
"12918",515,"Jupyter notebooks"
"12919",515,"Python"
"12920",515,"R"
"12921",515,"Association Rules"
"12922",515,"Cross-Validation"
"12923",515,"Data Visualization"
"12924",515,"Decision Trees"
"12925",515,"Ensemble Methods"
"12926",515,"Neural Networks"
"12927",515,"PCA and Dimensionality Reduction"
"12928",515,"Random Forests"
"12929",515,"SVMs"
"12930",516,"Other"
"12931",516,"R"
"12932",516,"Arxiv"
"12933",516,"Blogs"
"12934",516,"Friends network"
"12935",516,"Online courses"
"12936",516,"Personal Projects"
"12937",516,"Coursera"
"12938",516,"Supervised Machine Learning (Tabular Data)"
"12939",516,"Unsupervised Learning"
"12940",516,"Decision Trees - Gradient Boosted Machines"
"12941",516,"Decision Trees - Random Forests"
"12942",516,"Logistic Regression"
"12943",516,"Support Vector Machines (SVMs)"
"12944",517,"Scientist/Researcher"
"12945",517,"Python"
"12946",517,"Arxiv"
"12947",517,"Blogs"
"12948",517,"College/University"
"12949",517,"Company internal community"
"12950",517,"Conferences"
"12951",517,"Friends network"
"12952",517,"Personal Projects"
"12953",517,"Podcasts"
"12954",517,"Stack Overflow Q&A"
"12955",517,"Textbook"
"12956",517,"Natural Language Processing"
"12957",517,"Supervised Machine Learning (Tabular Data)"
"12958",517,"Unsupervised Learning"
"12959",517,"Bayesian Techniques"
"12960",517,"Decision Trees - Random Forests"
"12961",517,"Ensemble Methods"
"12962",517,"Evolutionary Approaches"
"12963",517,"Logistic Regression"
"12964",517,"Support Vector Machines (SVMs)"
"12965",517,"Ensemble Methods"
"12966",517,"Evolutionary Approaches"
"12967",517,"Random Forests"
"12968",517,"Regression/Logistic Regression"
"12969",517,"Amazon Web services"
"12970",517,"Julia"
"12971",517,"Jupyter notebooks"
"12972",517,"Python"
"12973",517,"R"
"12974",517,"Unix shell / awk"
"12975",517,"Data Visualization"
"12976",517,"Ensemble Methods"
"12977",517,"Evolutionary Approaches"
"12978",517,"Logistic Regression"
"12979",517,"Natural Language Processing"
"12980",517,"PCA and Dimensionality Reduction"
"12981",517,"Random Forests"
"12982",518,"Other"
"12983",518,"R"
"12984",518,"Blogs"
"12985",518,"Conferences"
"12986",518,"Kaggle"
"12987",518,"Newsletters"
"12988",518,"Online courses"
"12989",518,"Personal Projects"
"12990",518,"Podcasts"
"12991",518,"Stack Overflow Q&A"
"12992",518,"Textbook"
"12993",518,"Supervised Machine Learning (Tabular Data)"
"12994",518,"Unsupervised Learning"
"12995",518,"Other (please specify; separate by semi-colon)"
"12996",518,"Decision Trees - Gradient Boosted Machines"
"12997",518,"Decision Trees - Random Forests"
"12998",518,"Ensemble Methods"
"12999",518,"Other (please specify; separate by semi-colon)"
"13000",518,"Decision Trees"
"13001",518,"Ensemble Methods"
"13002",518,"Random Forests"
"13003",518,"Regression/Logistic Regression"
"13004",518,"R"
"13005",518,"SQL"
"13006",518,"Cross-Validation"
"13007",518,"Data Visualization"
"13008",518,"Decision Trees"
"13009",518,"Gradient Boosted Machines"
"13010",518,"kNN and Other Clustering"
"13011",518,"PCA and Dimensionality Reduction"
"13012",518,"Random Forests"
"13013",519,"Statistician"
"13014",519,"SAS"
"13015",519,"Company internal community"
"13016",519,"Friends network"
"13017",519,"Kaggle"
"13018",519,"Online courses"
"13019",519,"Personal Projects"
"13020",519,"Podcasts"
"13021",519,"Stack Overflow Q&A"
"13022",519,"Outlier detection (e.g. Fraud detection)"
"13023",519,"Supervised Machine Learning (Tabular Data)"
"13024",519,"Survival Analysis"
"13025",519,"Decision Trees - Gradient Boosted Machines"
"13026",519,"Decision Trees - Random Forests"
"13027",519,"Ensemble Methods"
"13028",519,"Evolutionary Approaches"
"13029",519,"Logistic Regression"
"13030",519,"Decision Trees"
"13031",519,"Ensemble Methods"
"13032",519,"Gradient Boosted Machines"
"13033",519,"Neural Networks"
"13034",519,"Random Forests"
"13035",519,"Regression/Logistic Regression"
"13036",519,"Jupyter notebooks"
"13037",519,"SAS JMP"
"13038",519,"Association Rules"
"13039",519,"Cross-Validation"
"13040",519,"Data Visualization"
"13041",519,"Decision Trees"
"13042",519,"Ensemble Methods"
"13043",519,"Lift Analysis"
"13044",519,"Logistic Regression"
"13045",519,"Naive Bayes"
"13046",519,"Neural Networks"
"13047",519,"Random Forests"
"13048",519,"Segmentation"
"13049",519,"Simulation"
"13050",519,"Text Analytics"
"13051",520,"Other"
"13052",520,"SQL"
"13053",520,"Blogs"
"13054",520,"College/University"
"13055",520,"Personal Projects"
"13056",520,"Podcasts"
"13057",520,"Other"
"13058",520,"Supervised Machine Learning (Tabular Data)"
"13059",520,"Unsupervised Learning"
"13060",520,"Bayesian Techniques"
"13061",520,"Decision Trees - Gradient Boosted Machines"
"13062",520,"Decision Trees - Random Forests"
"13063",520,"Logistic Regression"
"13064",520,"Bayesian Techniques"
"13065",520,"Decision Trees"
"13066",520,"Regression/Logistic Regression"
"13067",520,"SQL"
"13068",520,"Unix shell / awk"
"13069",520,"Other"
"13070",520,"Naive Bayes"
"13071",521,"Business Analyst"
"13072",521,"SQL"
"13073",521,"College/University"
"13074",521,"Online courses"
"13075",521,"Natural Language Processing"
"13076",521,"Supervised Machine Learning (Tabular Data)"
"13077",521,"Time Series"
"13078",521,"Logistic Regression"
"13079",521,"Regression/Logistic Regression"
"13080",521,"Amazon Web services"
"13081",521,"Hadoop/Hive/Pig"
"13082",521,"Impala"
"13083",521,"Python"
"13084",521,"Spark / MLlib"
"13085",521,"SQL"
"13086",521,"Tableau"
"13087",521,"A/B Testing"
"13088",521,"Data Visualization"
"13089",521,"Logistic Regression"
"13090",521,"Natural Language Processing"
"13091",521,"Prescriptive Modeling"
"13092",521,"Segmentation"
"13093",521,"Time Series Analysis"
"13094",522,"Data Scientist"
"13095",522,"Arxiv"
"13096",522,"College/University"
"13097",522,"Company internal community"
"13098",522,"Conferences"
"13099",522,"Podcasts"
"13100",522,"Stack Overflow Q&A"
"13101",522,"Textbook"
"13102",522,"Adversarial Learning"
"13103",522,"Computer Vision"
"13104",522,"Natural Language Processing"
"13105",522,"Recommendation Engines"
"13106",522,"Reinforcement learning"
"13107",522,"Supervised Machine Learning (Tabular Data)"
"13108",522,"Bayesian Techniques"
"13109",522,"Decision Trees - Gradient Boosted Machines"
"13110",522,"Decision Trees - Random Forests"
"13111",522,"Gradient Boosting"
"13112",522,"Logistic Regression"
"13113",522,"Neural Networks - CNNs"
"13114",522,"Neural Networks - GANs"
"13115",522,"Neural Networks - RNNs"
"13116",522,"Bayesian Techniques"
"13117",522,"CNNs"
"13118",522,"Decision Trees"
"13119",522,"Gradient Boosted Machines"
"13120",522,"Random Forests"
"13121",522,"Regression/Logistic Regression"
"13122",522,"RNNs"
"13123",522,"Amazon Machine Learning"
"13124",522,"Amazon Web services"
"13125",522,"C/C++"
"13126",522,"Cloudera"
"13127",522,"Julia"
"13128",522,"Jupyter notebooks"
"13129",522,"Oracle Data Mining/ Oracle R Enterprise"
"13130",522,"Python"
"13131",522,"R"
"13132",522,"Spark / MLlib"
"13133",522,"SQL"
"13134",522,"Tableau"
"13135",522,"TensorFlow"
"13136",522,"Unix shell / awk"
"13137",522,"Other"
"13138",522,"A/B Testing"
"13139",522,"Bayesian Techniques"
"13140",522,"CNNs"
"13141",522,"Collaborative Filtering"
"13142",522,"Cross-Validation"
"13143",522,"Data Visualization"
"13144",522,"Decision Trees"
"13145",522,"Ensemble Methods"
"13146",522,"Gradient Boosted Machines"
"13147",522,"kNN and Other Clustering"
"13148",522,"Logistic Regression"
"13149",522,"Naive Bayes"
"13150",522,"Natural Language Processing"
"13151",522,"Neural Networks"
"13152",522,"PCA and Dimensionality Reduction"
"13153",522,"Random Forests"
"13154",522,"Recommender Systems"
"13155",522,"RNNs"
"13156",522,"Segmentation"
"13157",522,"Simulation"
"13158",522,"Text Analytics"
"13159",524,"Statistician"
"13160",524,"R"
"13161",524,"Company internal community"
"13162",524,"Kaggle"
"13163",524,"Non-Kaggle online communities"
"13164",524,"Official documentation"
"13165",524,"Personal Projects"
"13166",524,"Textbook"
"13167",524,"Outlier detection (e.g. Fraud detection)"
"13168",524,"Survival Analysis"
"13169",524,"Time Series"
"13170",524,"Unsupervised Learning"
"13171",524,"Bayesian Techniques"
"13172",524,"Decision Trees - Random Forests"
"13173",524,"Ensemble Methods"
"13174",524,"Logistic Regression"
"13175",524,"Bayesian Techniques"
"13176",524,"Decision Trees"
"13177",524,"Ensemble Methods"
"13178",524,"Random Forests"
"13179",524,"Regression/Logistic Regression"
"13180",524,"R"
"13181",524,"SAS Base"
"13182",524,"A/B Testing"
"13183",524,"Bayesian Techniques"
"13184",524,"Cross-Validation"
"13185",524,"Data Visualization"
"13186",524,"Decision Trees"
"13187",524,"Ensemble Methods"
"13188",524,"Logistic Regression"
"13189",524,"PCA and Dimensionality Reduction"
"13190",524,"Random Forests"
"13191",524,"Segmentation"
"13192",524,"Time Series Analysis"
"13193",525,"Data Scientist"
"13194",525,"Python"
"13195",525,"Personal Projects"
"13196",525,"Stack Overflow Q&A"
"13197",525,"Tutoring/mentoring"
"13198",525,"YouTube Videos"
"13199",525,"Natural Language Processing"
"13200",525,"Supervised Machine Learning (Tabular Data)"
"13201",525,"Time Series"
"13202",525,"Unsupervised Learning"
"13203",525,"Bayesian Techniques"
"13204",525,"Decision Trees - Gradient Boosted Machines"
"13205",525,"Decision Trees - Random Forests"
"13206",525,"Ensemble Methods"
"13207",525,"Evolutionary Approaches"
"13208",525,"Gradient Boosting"
"13209",525,"Logistic Regression"
"13210",525,"Neural Networks - CNNs"
"13211",525,"Neural Networks - GANs"
"13212",525,"Neural Networks - RNNs"
"13213",525,"Support Vector Machines (SVMs)"
"13214",525,"Bayesian Techniques"
"13215",525,"Decision Trees"
"13216",525,"Ensemble Methods"
"13217",525,"Gradient Boosted Machines"
"13218",525,"Neural Networks"
"13219",525,"Regression/Logistic Regression"
"13220",525,"RNNs"
"13221",525,"Amazon Web services"
"13222",525,"Jupyter notebooks"
"13223",525,"NoSQL"
"13224",525,"Oracle Data Mining/ Oracle R Enterprise"
"13225",525,"Python"
"13226",525,"SQL"
"13227",525,"Tableau"
"13228",525,"TensorFlow"
"13229",525,"Unix shell / awk"
"13230",525,"Cross-Validation"
"13231",525,"Data Visualization"
"13232",525,"Decision Trees"
"13233",525,"Ensemble Methods"
"13234",525,"Gradient Boosted Machines"
"13235",525,"Naive Bayes"
"13236",525,"Natural Language Processing"
"13237",525,"Neural Networks"
"13238",525,"PCA and Dimensionality Reduction"
"13239",525,"Random Forests"
"13240",525,"RNNs"
"13241",525,"Text Analytics"
"13242",525,"Time Series Analysis"
"13243",526,"Machine Learning Engineer"
"13244",526,"Python"
"13245",526,"Arxiv"
"13246",526,"Blogs"
"13247",526,"Conferences"
"13248",526,"Kaggle"
"13249",526,"Non-Kaggle online communities"
"13250",526,"Official documentation"
"13251",526,"Personal Projects"
"13252",526,"Stack Overflow Q&A"
"13253",526,"YouTube Videos"
"13254",526,"Computer Vision"
"13255",526,"Supervised Machine Learning (Tabular Data)"
"13256",526,"Unsupervised Learning"
"13257",526,"Bayesian Techniques"
"13258",526,"Decision Trees - Random Forests"
"13259",526,"Ensemble Methods"
"13260",526,"Logistic Regression"
"13261",526,"Neural Networks - CNNs"
"13262",526,"Support Vector Machines (SVMs)"
"13263",526,"CNNs"
"13264",526,"Neural Networks"
"13265",526,"Random Forests"
"13266",526,"Regression/Logistic Regression"
"13267",526,"Amazon Web services"
"13268",526,"C/C++"
"13269",526,"Google Cloud Compute"
"13270",526,"Jupyter notebooks"
"13271",526,"MATLAB/Octave"
"13272",526,"Python"
"13273",526,"TensorFlow"
"13274",526,"Unix shell / awk"
"13275",526,"Bayesian Techniques"
"13276",526,"CNNs"
"13277",526,"Cross-Validation"
"13278",526,"Data Visualization"
"13279",526,"kNN and Other Clustering"
"13280",526,"Logistic Regression"
"13281",526,"Naive Bayes"
"13282",526,"Neural Networks"
"13283",526,"PCA and Dimensionality Reduction"
"13284",526,"Random Forests"
"13285",526,"Segmentation"
"13286",526,"SVMs"
"13287",527,"Researcher"
"13288",527,"Arxiv"
"13289",527,"Kaggle"
"13290",527,"Non-Kaggle online communities"
"13291",527,"Official documentation"
"13292",527,"Personal Projects"
"13293",527,"Stack Overflow Q&A"
"13294",527,"Natural Language Processing"
"13295",527,"Recommendation Engines"
"13296",527,"Supervised Machine Learning (Tabular Data)"
"13297",527,"Unsupervised Learning"
"13298",527,"Decision Trees - Random Forests"
"13299",527,"Ensemble Methods"
"13300",527,"Neural Networks - RNNs"
"13301",527,"CNNs"
"13302",527,"Decision Trees"
"13303",527,"Ensemble Methods"
"13304",527,"Gradient Boosted Machines"
"13305",527,"Neural Networks"
"13306",527,"Random Forests"
"13307",527,"Regression/Logistic Regression"
"13308",527,"RNNs"
"13309",527,"SVMs"
"13310",527,"Amazon Web services"
"13311",527,"C/C++"
"13312",527,"Jupyter notebooks"
"13313",527,"Python"
"13314",527,"R"
"13315",527,"SQL"
"13316",527,"TensorFlow"
"13317",527,"Unix shell / awk"
"13318",527,"CNNs"
"13319",527,"Collaborative Filtering"
"13320",527,"Decision Trees"
"13321",527,"Ensemble Methods"
"13322",527,"Gradient Boosted Machines"
"13323",527,"kNN and Other Clustering"
"13324",527,"Logistic Regression"
"13325",527,"Natural Language Processing"
"13326",527,"Neural Networks"
"13327",527,"PCA and Dimensionality Reduction"
"13328",527,"Random Forests"
"13329",527,"Recommender Systems"
"13330",527,"RNNs"
"13331",527,"SVMs"
"13332",527,"Text Analytics"
"13333",528,"Other"
"13334",528,"R"
"13335",528,"College/University"
"13336",528,"Kaggle"
"13337",528,"Podcasts"
"13338",528,"Stack Overflow Q&A"
"13339",528,"YouTube Videos"
"13340",528,"Decision Trees - Random Forests"
"13341",529,"Other"
"13342",529,"Python"
"13343",529,"Friends network"
"13344",529,"Bayesian Techniques"
"13345",529,"Decision Trees - Gradient Boosted Machines"
"13346",529,"Decision Trees - Random Forests"
"13347",529,"Ensemble Methods"
"13348",529,"Evolutionary Approaches"
"13349",529,"Gradient Boosting"
"13350",529,"Logistic Regression"
"13351",529,"Markov Logic Networks"
"13352",529,"Support Vector Machines (SVMs)"
"13353",529,"Bayesian Techniques"
"13354",529,"Decision Trees"
"13355",529,"SVMs"
"13356",529,"Mathematica"
"13357",529,"Python"
"13358",529,"R"
"13359",529,"SQL"
"13360",529,"A/B Testing"
"13361",529,"Bayesian Techniques"
"13362",529,"Data Visualization"
"13363",529,"Decision Trees"
"13364",529,"Logistic Regression"
"13365",529,"Naive Bayes"
"13366",529,"Simulation"
"13367",529,"SVMs"
"13368",530,"Machine Learning Engineer"
"13369",530,"Python"
"13370",530,"Blogs"
"13371",530,"College/University"
"13372",530,"Kaggle"
"13373",530,"Newsletters"
"13374",530,"Podcasts"
"13375",530,"Textbook"
"13376",530,"YouTube Videos"
"13377",530,"Adversarial Learning"
"13378",530,"Computer Vision"
"13379",530,"Outlier detection (e.g. Fraud detection)"
"13380",530,"Reinforcement learning"
"13381",530,"Supervised Machine Learning (Tabular Data)"
"13382",530,"Bayesian Techniques"
"13383",530,"Neural Networks - CNNs"
"13384",530,"Neural Networks - GANs"
"13385",530,"Neural Networks - RNNs"
"13386",530,"Amazon Machine Learning"
"13387",530,"Google Cloud Compute"
"13388",530,"Python"
"13389",530,"TensorFlow"
"13390",530,"Bayesian Techniques"
"13391",530,"CNNs"
"13392",530,"GANs"
"13393",530,"Neural Networks"
"13394",530,"RNNs"
"13395",531,"Other"
"13396",531,"Python"
"13397",531,"Company internal community"
"13398",531,"Online courses"
"13399",531,"Stack Overflow Q&A"
"13400",531,"YouTube Videos"
"13401",531,"Decision Trees - Gradient Boosted Machines"
"13402",531,"Decision Trees - Random Forests"
"13403",531,"Logistic Regression"
"13404",531,"Decision Trees"
"13405",531,"Neural Networks"
"13406",531,"Minitab"
"13407",531,"Python"
"13408",531,"R"
"13409",531,"SAS Base"
"13410",531,"SAS Enterprise Miner"
